ZONE T="XXX TC1 <greek>a<\greek> = 10<math>0<\math>"
2.800000000000000000e+01 -999 1.089282003203539961e+00 2.104929485765590080e-01 -1.075801150620040031e-01 3.536974537635894186e-05 5.294479008112001027e-04 2.740829408702642766e-04 4.571396711486408015e-04 2.797853875310933686e-05 3.334667511453089008e-03 -999 -999 -999 -999 -999 -999
2.900000000000000000e+01 -999 1.088287531143059983e+00 2.086035654417029983e-01 -1.072351490051779987e-01 3.164887272320046873e-05 5.020460174959424362e-04 2.495394388960030479e-04 4.155097472496630754e-04 2.551319794996640024e-05 3.418324401326646757e-03 -999 -999 -999 -999 -999 -999
3.000000000000000000e+01 -999 1.086950499068559894e+00 2.069203858895259929e-01 -1.068696552721959958e-01 2.841883975657929804e-05 4.778815258617945261e-04 2.279558601457617540e-04 3.786193078041807047e-04 2.338468338910998183e-05 3.872431399526204618e-03 -999 -999 -999 -999 -999 -999
3.100000000000000000e+01 -999 1.085361113151990020e+00 2.054203419538989939e-01 -1.064875777718349986e-01 2.555765054878475642e-05 4.554690042602884781e-04 2.083752409843253595e-04 3.453986425216260892e-04 2.146185304064516063e-05 4.310144324233039850e-03 -999 -999 -999 -999 -999 -999
3.200000000000000000e+01 -999 1.083598431216830082e+00 2.040837311662440090e-01 -1.060947368617970038e-01 2.299364359360136080e-05 4.343387082557330207e-04 1.903896154072444067e-04 3.151711516477515343e-04 1.968688149958566086e-05 4.553513259314985635e-03 -999 -999 -999 -999 -999 -999
3.300000000000000000e+01 -999 1.081726696968740020e+00 2.028933045837179872e-01 -1.056975769488679995e-01 2.070781814014603729e-05 4.135791314357615449e-04 1.736739191502572103e-04 2.874658466782594986e-04 1.806831430371192291e-05 4.827484437237811003e-03 -999 -999 -999 -999 -999 -999
3.400000000000000000e+01 -999 1.079800233713640090e+00 2.018343254869079950e-01 -1.053010630242599971e-01 1.863651246359629361e-05 3.931220851741062472e-04 1.580052791637793759e-04 2.619289392589931498e-04 1.656188737905033308e-05 4.847179010923013433e-03 -999 -999 -999 -999 -999 -999
3.500000000000000000e+01 -999 1.077860147468570062e+00 2.008927809395660014e-01 -1.049102839638740015e-01 1.677393582565588669e-05 3.724090842336777365e-04 1.433019280467507782e-04 2.383661431852110034e-04 1.518508107444152042e-05 4.929594634099770771e-03 -999 -999 -999 -999 -999 -999
3.600000000000000000e+01 -999 1.075942364614099978e+00 2.000567601220689939e-01 -1.045288776521520052e-01 1.507383215697720642e-05 3.517383635261953512e-04 1.295572953631124740e-04 2.166059688993306166e-04 1.390289715949969256e-05 4.890424251470648111e-03 -999 -999 -999 -999 -999 -999
3.700000000000000000e+01 -999 1.074073198102460047e+00 1.993151540701330049e-01 -1.041604561213899938e-01 1.352855649812127808e-05 3.310965685778913281e-04 1.168481151377452208e-04 1.965945417742374197e-04 1.271883939821935112e-05 4.670497575274746259e-03 -999 -999 -999 -999 -999 -999
3.800000000000000000e+01 -999 1.072272060430840002e+00 1.986580787112179891e-01 -1.038078650545880000e-01 1.213439899750264448e-05 3.105174831426514375e-04 1.052044601726102673e-04 1.782575288972586963e-04 1.163892177842687546e-05 4.442188529930430826e-03 -999 -999 -999 -999 -999 -999
3.900000000000000000e+01 -999 1.070554589896909992e+00 1.980769425670949879e-01 -1.034730738796599964e-01 1.087533774661782350e-05 2.903990834566467540e-04 9.463367372129193056e-05 1.615225930583810395e-04 1.065133586744238897e-05 4.091251813151427011e-03 -999 -999 -999 -999 -999 -999
4.000000000000000000e+01 -999 1.068929540787540100e+00 1.975635530553900010e-01 -1.031574804354030012e-01 9.748556002570522847e-06 2.708039808663419948e-04 8.505207709117087458e-05 1.462974945984576612e-04 9.756398941268042474e-06 3.779904492930092307e-03 -999 -999 -999 -999 -999 -999
4.100000000000000000e+01 -999 1.067404608999910076e+00 1.971110490318639941e-01 -1.028619064054400040e-01 8.737831047265786318e-06 2.520020210945641149e-04 7.640306915572940842e-05 1.324862213537836828e-04 8.943390684921534876e-06 3.439637059450034468e-03 -999 -999 -999 -999 -999 -999
4.200000000000000000e+01 -999 1.065983060376280100e+00 1.967129688663510068e-01 -1.025867392431620007e-01 7.833528553240308508e-06 2.340539666862899253e-04 6.859766900218713806e-05 1.199725312695377306e-04 8.207383200285955376e-06 3.099624528565150024e-03 -999 -999 -999 -999 -999 -999
